tweet,brand,sentiment,brand_presence
"uggh!! so fucking frustraigted,can this day at work move any slower?&amp; its only my Wednesday ",nobrand,0,0
Thinking of getting up soon. Can't sleep anymore  almost did actually but a facebook msg woke me..,facebook,0,1
@clarencedesu didn't manage to stop by  sorry bout it. You going with Edwin they all tonight?,nobrand,0,0
"Ok, this is so not funny, I stopped at walmart on the way home tonight 2 get a screen protector for my iPod Touch, get home-empty package ",walmart,0,1
@jordanknight How is you back feeling???  Sorry to hear about the security selling stuff ,nobrand,0,0
"Went to Walmart to find a big bag of Laffy Taffy's, Is Nashville the only place with them? Got a small bag. Only a few Banana's. WTH!!! ",walmart,0,1
I'm sad... I just had to say good bye to my bf for a week! ,nobrand,0,0
@0x7F Trying to get a hold of you. DM and your blog haven't worked.  Mail me? erik dot porter at microsoft dot com,microsoft,0,1
Unfortunatly no  but I plan to get one very soon!  @luw1z,nobrand,0,0
I was talking to Maxipad on Facebook but he logged out  Oh well we're going to the movies and the beach tomorrow so it's OK &lt;3,facebook,0,1
i have a knot thingy on my foot and it really hurts ,nobrand,0,0
@Web2Discover Amazon Kindle DX just for the US/Canada ,amazon,0,1
i'm confused updating my status ,nobrand,0,0
Jerk thanks for the facebook statuses ,facebook,0,1
Didn't know there was a joint on the second floor of arena mty. Quite Posh! Free beer. I'm driving ,nobrand,0,0
long day with microsoft is my nightmare ,microsoft,0,1
Potstickers survived... sweet n sour sauce did not.  ,nobrand,0,0
@vsolana awww  the disney channell is good tho! I watch iCarly all the time!? I think thats on the Disney Channel??,disney,0,1
Ugh I have to wake up at 6 tomorrow and I really don't want to leave David ,nobrand,0,0
@brooklynlovee nope no facebook yet ,facebook,0,1
@nilsnilsnils i wish i was in LV too ,nobrand,0,0
@inetespionage facade always puts me at my empty azz facebook ,facebook,0,1
@Aryn21md haha for some reason it's not letting me upload pics! ima keep trying even if it takes all night ,nobrand,0,0
NO SOUR GREEN APPLE SLUSHI NO MORE?!!!...QT sucks now ,apple,0,1
"@Blogsdna wow... m floored. Today I have to customize blogger template for my friends, they ar little confusing ",nobrand,0,0
@trevorp ugh i know right! stupid facebook ,facebook,0,1
@TCCarter23 We would love 2 except we dont have a ride cuz it far away ,nobrand,0,0
 Dont think I will ever hear from Walmart boy ....,walmart,0,1
Fuck fuck another death in the fam  I feel like shit,nobrand,0,0
@CheekyNath - I'm using #Tweetdeck now too! Shame it can't update facebook at the same time like you can on the pc version ,facebook,0,1
http://twitpic.com/7vsho - with the late great rod roddy.  only about a month before his passing.  ,nobrand,0,0
@olalalaa Twitter always works... I actually quite like it! though it's not as time consuming as Facebook ,facebook,0,1
this movie is making me want some chocolate ,nobrand,0,0
G'night. Can't come up with anything. Time to close Microsoft Word. ,microsoft,0,1
3 am!! Can't sleep.... Looks like a sleep disorder  this has been on for days :p,nobrand,0,0
"Seems Apple changed the USB ports on the alu macbook (5,1) so that it puts out - pwr than before. Need powered hub now for audio ixface ",apple,0,1
DRM sucks. ,nobrand,0,0
Back! Fun night and only 1.5 hours sleep! Wooooo! Then we went to Starbucks this morning to find it closed ,starbucks,0,1
"Shoot! I forgot to lay flowers under my headpillow! Oh, man! Have to wait another whole year again then! ",nobrand,0,0
Ughhhh I hate my stupid messed up iPhone  Wish I had the new one!!  damn u apple for not waiting just a couple months so I can upgrade!,apple,0,1
damn i missed half of the op 20 ,nobrand,0,0
I wish I had a candy apple sucker ,apple,0,1
Just woke up and start learning ,nobrand,0,0
15 hours since myself &amp; 6 people I know got the new iPhone and it's STILL not activated.. Com'on Apple and AT&amp;T.. get your act together! ,apple,0,1
"Coffee then pumping for jude's cereal, used up all my freezer stash ",nobrand,0,0
@dvldb I couldn't find it on google  I could only find places to download it to your iPhone.,google,0,1
byee I'm going to bed ,nobrand,0,0
@stairsteps Yes  Search Rafael Nadal on google hahaha,google,0,1
I really need someone  someone text me pleasse,nobrand,0,0
@rushtonaiter Gutted when I found out you were doing disney gigs. My family fly out tomorrow but I can't go coz waiting on uni results ,disney,0,1
good mornig all together.. i'm not fit ,nobrand,0,0
"getting old, I've loss all sense of how to upload photos from mobile to facebook ",facebook,0,1
@rebelsigh i miss you ,nobrand,0,0
is jealous cause of the June ball pics from last night are all over facebook ,facebook,0,1
@MariaLKanellis do you don't reply so much Fans As before Cause the haters?? ,nobrand,0,0
facebook is too bored ,facebook,0,1
"@jellyybeannn  aww grrowwl, I'm srry. I'll try being boring... Yes ma'am, we most certainly will try maintaining a safe environment...",nobrand,0,0
shit. I just searched for Google on Google  Now I've killed the Internet.,google,0,1
@_sophielouise i wish you were ,nobrand,0,0
"Core Data seems like a great piece of architecture... but with just the apple docs, it's too difficult... ",apple,0,1
@charmedmommy247 Aw! I was so sad when I got back from my beer run and you were gone ,nobrand,0,0
My sister only got 11% in my How Well Do You Know Me? quiz on Facebook ,facebook,0,1
"yeah weeekend. plan: jogging, eating lasagne and then back to university ",nobrand,0,0
Wishes she had some more apple juice. ,apple,0,1
"Managed Bodypump with my purple toe but no BodyAttack  it was a 5.5 mile run on Thursday, just checked it in the car",nobrand,0,0
is sat in McDonalds as the Starbucks WiFi wasnt working ,starbucks,0,1
"@keeykeey i'm sorry, ki...i couldn't go to balikpapan... ",nobrand,0,0
burnt my apple pie cause i couldnt hear the timer ,apple,0,1
looks really windy  !,nobrand,0,0
"Here we go again, Starbucks Podium! ",starbucks,0,1
yet anotha boring summers day ,nobrand,0,0
Plus google maps doesn't work well on my phone ,google,0,1
"@kayodea damn u...i want to go too.  meh! gona go out in a it as well, i've been too bored this week. U there all summer?",nobrand,0,0
his legs r soo pale.god someone go to walmart and get him some jergens tanning lotion: Someone in twifans wrote this ,walmart,0,1
"Yum, I just went for a walk. Never knew how pretty NJ houses are. Haha, but now I is hungry ",nobrand,0,0
Good Morning.  Our internet is down AGAIN!!!   I'm at Starbucks catching up on emails.  RCN is the PITS!!!!!!,starbucks,0,1
Just left the gym -50mins on the treadmill !! Almost 3 miles yah!!! Now it's time to clean up  http://myloc.me/4CT3,nobrand,0,0
Good Morning. Our internet is down AGAIN!!!  I'm at Starbucks catching up on emails. RCN is the PITS!!!!!! http://bit.ly/yrk0k,starbucks,0,1
I can't help but think that Mosley's TV interview will only fuel the flames of the auguments   #formula1,nobrand,0,0
Good morning. Headed to Starbucks then Podcamp Ohio. I missed my bus  Waiting on the next one.,starbucks,0,1
@stellar_k people are lying about me. it's awesome. ,nobrand,0,0
"@Zeenat_x i thought it was 19th today because my dates wrong on my laptop, bummer i've missed them  il have 2 google it..",google,0,1
"Only 6 days till I buy my MacBook Pro, just need to survive 2 more exams and 3 days of work and a work function before then... ",nobrand,0,0
Oh m g. I didn't drink any water yesterday that is all I'll drink today. No juice soda starbucks ! ,starbucks,0,1
Wants to do something today but doesn't know wat ,nobrand,0,0
@soozafritz I STILL HAVE MY IPOD!! *dances* but I deactivated my facebook ,facebook,0,1
@chipmunkgeek actually it's 2hr til volleyball now we're playing a tournament tony's organizing. Had to call in jeff to sub for you ,nobrand,0,0
Okay. I was told &quot;don't be so mad what did u expect?&quot; we were turned away from the Apple store. I wanted a new case for my new iPhone ,apple,0,1
5:30am I'm fuckin tired... Up for more than 24 hours straight no naps  gnite for now Vegas  http://twitpic.com/7w83x,nobrand,0,0
Wondering why people like Twitter I stead if facebook or any other status bases peer site... ,facebook,0,1
there was a catfight outside my window last night at 4:30. i wonder if the kitties are ok ,nobrand,0,0
Working AGAIN today!  I haven't had a day off in over a week...I'm so sick of starbucks,starbucks,0,1
Looks like Ton just sent out the rejection letters for the Durian applications  Anyone else get one?,nobrand,0,0
@pinot - Pengen rasanya Firstmedia masuk area sini  Nyetel Disney Channel seharian dah.,disney,0,1
no more ice cream before bed...ice cream hangover ,nobrand,0,0
"AppleCare thingy certificate found! Looking for the iMac recipient now.. damn Apple addiction, I have so many receipts to sort through ",apple,0,1
"Its working again, worried that my mum is not home yet  she was supposed to be home hour ago hope nothing has happened, not like her",nobrand,0,0
@Jazz_C lol vhs's! Throwback lol...but some of those movies you can't get anymore because of that disney vault ish ,disney,0,1
queria ter ido pro show do The Kooks ontem.. pena que nÃ£o moro em SP ,nobrand,0,0
"waterrrrr. mmmmm, i want coffeeeee!!!  starbucks anyone??",starbucks,0,1
"Sitting inside by the back door, writing reports... it's raining! ",nobrand,0,0
"Oh yeah, iPhone 3.0 supports 25 calendars now instead of just 5. But the google sync website isn't working so I can't add more ",google,0,1
@R33S coverage on Iran. There are troops armed in riot gear in the squares where people had protests planned. There were raids last night ,nobrand,0,0
"really sad my local starbucks just closed, i have lost a friend who kept me going through good times and bad ",starbucks,0,1
Cyrket down ,nobrand,0,0
"Tak to vypadÃ¡, Å¾e jsem pojebal iPhone a nelze jej spustit  Tedy spustÃ­ se, ale uvidÃ­m jen Apple logo a nic vÃ­c se nedÄje ",apple,0,1
Can't believe half of Saturday is gone already! Where did it go?? ,nobrand,0,0
@charpolanosky I asked Dad if he still had that original Apple II &amp; he gave it to our neighbor after I graduated. Worth $ now I bet. ,apple,0,1
Tanning then on my way to work..does anyone know why relationships are soo effing hard? ,nobrand,0,0
On my way home from disney   soccer camp next week...,disney,0,1
"Of all the days to not hear the alarm...which NEVER happens...my flight leaves in 15 min. I won't be on it. Keep ya posted, tweetville... ",nobrand,0,0
Disney Talk: RIP: Wayne Allwine  http://bit.ly/aV9x0 #inspiration,disney,0,1
@tweetnotpurge1 aw gosh i thought it would be better by now  whenit gonna be ok to run on?,nobrand,0,0
What! No apple butter toasted muffins. Ok i will take a bagel ,apple,0,1
i want my personal stylist ,nobrand,0,0
I'm sleepy  ... Trying to wake up ... Not happening ... I think I see starbucks coming up soon ;) ...,starbucks,0,1
Working today  Pope/Cox wedding tonight.,nobrand,0,0
bored to death.. i'll be stuck with my facebook addiction for the next couple of days.. ,facebook,0,1
I'll try to give a quick visit today. I can understand that. ,nobrand,0,0
"Kids, warn your grandparents about the CDN Car Wreck/Walmart phone scam.  They just got my grandma.   Google and share with them",google,0,1
"@DeeLightful246 yea girl. And I've been hoping that he stops in Miami soon, and I completely missed out ",nobrand,0,0
Standing in starbucks watching in awe as the Barista prepares her 15th caramel frappacino -- bus load of campers ,starbucks,0,1
pain = bad hunger = bad fatigue = bad all three = me right now ,nobrand,0,0
"@soniiic Sorry, I didn't realize you were in the UK.  Apple only lets us give out US promo codes.  ",apple,0,1
@jrkgirlnla here too Tania  gonna be sooo hot and its not officially summer yet,nobrand,0,0
"I momentarily regained faith in humanity when I saw #lions in the trend list, but alas it refers to sport and not Disney movies ",disney,0,1
I'm quite disappointed on the twilight movie. They cut out alot of scenes  I hope they wont do that on the up-coming movie new moon,nobrand,0,0
"Finds twitter really wierd, nowhere near as good as facebook ",facebook,0,1
 someone came for the black + white puppy. Grrrrrrrrrrrrrr I love them.,nobrand,0,0
"Resetting my Sony Vaio to factory setting. Sony told me to try that and if still having a problem, have to send back for service. ",sony,0,1
work  overtime ,nobrand,0,0
My FaceBook is still disabled &amp; they have given me NO reason why or even the courtesy of an email - really good Customer Service - NOT! ,facebook,0,1
"I got told of wearing jeans again to work  Yeah offiially finished me diploma!! woop woop, Now what? lol",nobrand,0,0
last dance recital tonight  DISNEY TOMORROW.,disney,0,1
WAITING FOR THIS DANG RAIN TO STOP SO I CAN ENJOY MY BABY ,nobrand,0,0
