tweet,brand,brand_name
@nancyfma ya me too. Got myself starbucks  Yummy,1,starbucks
Making brownies ,0,
mmmm enjoying my starbucks vanilla latte and blueberry coffee cake ,1,starbucks
"@craigfots http://twitpic.com/4ecoa - Nice one, I love picnic baskets ",0,
"Original House of Pancakes, Cosco, &amp; Target ",1,target
Saturday practice.... I am over it. how cruel is it that he saves the worst for last? Thank god i have a meet next saturday ,0,
@LyricalPhenom wen u git a facebook i'll tell u ,1,facebook
@dkirkward I'd start with a google search of 'social media jobs' ,1,google
"@AmandaRumm Ah, Sammie started spamming periods, the perfect out. Right, back to reading ",0,
"@AdamStevens I'm not in Uni anymore silly, I graduated last year  Defo get in touch when you are around, be nice to catch up. xx",0,
DON'T FORGET at Radio Disney USA NOW! ,1,disney
Report locatin to screen 3 please ,0,
Apple Store -&gt; free Wi-Fi -&gt;  http://yfrog.com/55cltj,1,apple
Burried In The Text Books Today...Damn - Life Of an Educated Black Female - Yup! ,0,
"enjoyed the first harvest of the year - some fresh chives in a potato salad  Also some apple chutney from last year, still delicious ",1,apple
@Babs_theOT BUFFET!!!! STARVIN'!!!!!! Mon' the Creeds!!! ,0,
Just watched the first two episodes of JONAS on Disney On Demand. Super cute. ,1,disney
Reese Cups! mhm ,0,
Found something for @speedjay its a tonium pacemaker for mixing on the go.  google it. You'll either laugh or druel. It's ipod size too,1,google
meet me halfway ,0,
@PupaKat Agreed. A friend who works for Citrix and used to work for Apple confirms that.  Well done!,1,apple
"Terry's pub crawl tomorrow  Hmm no money, who loves me?? =P",0,
Check out TBH's Facebook status message: only she could put a PC spin on stage diving and moshing ,1,facebook
@oohhhlizzy ill give it to ya  Russian style,0,
@jonasbrothers i cant wait till tonight!! woot! woot! JONAS premires on disney channel!! i love you guys so much!! i will see you 8-14-09 ,1,disney
@vilmaa have fun! and say hi from me to Miss H. ,0,
Getting ready for a party.  JONAS is on tonight! Watch it on Disney Channel!,1,disney
"@Wossy Hii, how are you? Just wonderingg, are you going to have Omid Djalili on your show at all? Because that would be really greattt ",0,
@ mcdonalds with my litto sis aka cuzin lol cristyyyyy ,1,mcdonalds
"@christinamartin Ok, this 1 is hillarious. If you're looking for a 'Jesus freak boyfr.', he may be the 1 for u  http://tinyurl.com/c85ffw",0,
Watching Disney allll day.. The 365 thing with Demi gets me excited for her tour ,1,disney
"Major bad hair day, but o well, i'm so stoked! I get to see you tonight..maybe ",0,
@dravenreborn - you've got my vote on Facebook   When are you putting the chosen pic up?,1,facebook
manny and ricky in vegas..ROaD TRIP TIME. see me ring side.. ,0,
"@jtug - If you got time, check my Facebook profile. Ada video mas @pinot diwawancara RCTI ",1,facebook
"@Sha_Ron understood! Big brother is watchin?? Lol. Ooh and I sent that to myself at first, what a doofus!  u caught that.. lmao",0,
"at johnny rockets with nikki after our target excursion! &quot;the only one for me is you, and you for me..&quot; ",1,target
Is breaking out the rain boots today ,0,
i like picasa. anyone with a google email and a digital camera should use it. ,1,google
@aliceisababe my birthday is on june 12th ,0,
@yourvegas Listening 2 ATATC while drinking a mocha frappucino from Starbucks right now is yummier then ur yogurt ,1,starbucks
Finally leaving. Then might go to the mall. After that I have to fiind something to do for a few hours AND THEN movies ,0,
"Getting ready for black tie thing and cannot for the life of me remove my daughter's Disney fairy polish from my nails. Ah, well. ",1,disney
"i'm sooo excited, UK tickets for Jonas Brothers world tour go on sale soon !!!! ",0,
As part of our errands we have to stop by the Apple Store - the things I must suffer through ,1,apple
@AlexaRPD Well it's nice to be found... I guess. ,0,
"Deleted my Myspace  YAH!! so Facebook me,  On some NEW *****, lmfao. .POPPPINNN",1,facebook
"Wow, good job sjms cast! Elazteca was the best! Hope lils big sis feels Better...lol ",0,
wots that song called? on the new sony bravia advert? im luvin  xx,1,sony
According to @Vipercy15 the Blizz D got me about 30 points! ,0,
my myspace is so pretty   but facebook and twitter are better,1,facebook
:: Back from work and fed  http://tinyurl.com/ckgubu,0,
@feltbeats oh yay... i'm so happy been waiting to use my amazon gift card for &quot;In Good Hands.&quot;  This just made my day ,1,amazon
"@ryancross - hmmm, old-ish... that'd mean over 40 right?  did he speak/ask questions?",0,
have a GREAT apple and sandwich!! lmao i looove shes the man ,1,apple
"@laroncarter  Og Mandino is one of my heroes, too. ",0,
@Zaidah1 hey i just got u on my facebook  i woke up late hehehe i mean i just woke up,1,facebook
i lov sunday ,0,
@JCred No. I'm eating right dammit. Apple Cinnamon rice cake it is ,1,apple
"@johnnycrich they even have a class on it at Emerson? Anyway I want to learn it too, it's great for crazy interactive a/v stuff too ",0,
Lately Facebook games have amused me pretty good... OH boi a month to go till Sims 3. Pretty Xcited bout that ,1,facebook
@thebrandbuilder mmm... we get whole grain newtons for the baby... sometimes he gets a couple.. ,0,
in the middle of walmart at 2am. fun stuff. ,1,walmart
http://tinyurl.com/d4nb26 This guy is hilarious!! and I kinda agree with his assessment of rat pack performances. Follow @buckhollywood ,0,
"i was just diagnosed with web browsing induced insomnia... so like im suing the internet, for 20Mbps! google will be crushed to hear this ",1,google
@zomb1etron I'm about to do the same thing based on @lexiphanic 's sale tweet ,0,
listing my books on Amazon  the semesters finally over!!!,1,amazon
@crisgee: Dude meron! We have a camo one which Slick Rick and Sam YG made fun of last time LOL. And one with a necktie! ,0,
"@manuelchao hay, got facebook to??add me  just search reynaldo yoscar",1,facebook
"love SF. really sorry to have missed u@suthakamal - next time, soon.   getting ready for a big busy week and packing to go home.",0,
@lahiru Also completed the survey.. I can see it now: 'Homemade solution competes with Microsoft Surface'  Can't wait to try your stuff!,1,microsoft
"@CALLmeJUICY I am a clean mess, haha. His name is brownie ",0,
seen my old friend @R.Fox of OTL google him one of the coolest rappers I kno ,1,google
@samelf I use NetNewsWire - syncs with the cloud so you can read them online. Also has Windows+iPhone apps. ,0,
"Ok Twitter friends, I'm heading to bed.  I've been on the computer to long tonight updating my Facebook   Sleep well and tweet you soon!XO",1,facebook
I'm going to pass out now. Night! ,0,
"@CardsNC I'm doing awesome Devin, thank U! U making the most of your wknd? Get on Facebook so I can drool over pics of NC! ",1,facebook
"@mattsmind ya, why not right LOL someones gotta ",0,
@JoannaAngel my friend told me she got her facebook page up and i told her she'd like twitter better  twitter FTW ,1,facebook
"@Fearnecotton hey! Im with my cousin,I was saying how I want to get Into presenting and he said he worked with you when u were my age!  x",0,
"@kikila got done watchin the Pacquiao-Hatton fight. Now, hangin at starbucks jammin on the uke with some friends. ",1,starbucks
"Tired, upset, and crabby what a night! I need some sleep goodnight ",0,
"@smiffytech they offered to get it in for me - would be 2 weeks - said no thanks, I'll use Amazon  (she had a big smile as well)",1,amazon
~everytime I pray &amp; meditate the wind blows  ....,0,
mcdonalds run at 3 am with the bestfriend dirtydurs. delivering it back to seans bitchass ,1,mcdonalds
is sleepy but has to do homework now...ill twitter tmrw ,0,
i love how disney channel plays their old movies at night  their a lottt better than the shiiit they have now.,1,disney
going to our beloved family heritage. KTL. you should visit. food is authentic filipino and it's incomparable. ,0,
About to finally get some sleep before Disney with the bestie and amazing people...night!!! Xox ,1,disney
"Dude, tonight was funnn! Got into the show for free and skateland for a dollar  funfunfun",0,
PEOPLE GET ONT TWITTER...................to late going to facebook ,1,facebook
"degrassi jr high is awesome, degrassi high is awesome, degrassi the next generation. lets have degrassi take over the world ",0,
is on twitter and facebook and youtube and hotmail and Microsoft Messenger and tacking pick's on Photo Booth and on iTunes all at ones  !!,1,facebook
I love Supernatural ,0,
Applied for target and subway ,1,target
"Okay watching waterloo road now, i'll stop annoying everyone ",0,
lovin facebook wars with miwwie! =P    she knows somethin u dont no ,1,facebook
@alicesteaparty Everclear was really good today.  I will have to show you my pictures from everything.  &lt;3,0,
@freitasm What happened to the GZ favicon? Did Microsoft sponsor the new one? ,1,microsoft
On a better note- Brian lifted my spirits and pulled me out on the dance floor. What a sweetheart ,0,
"I've caught a terrible bug and no it isn't swine flu but nearly as bad. I have finally made a facebook account, scandelous ",1,facebook
New church this morning ,0,
High School Musical 1 !!!  on Disney Channel ),1,disney
Happy Lazy Sunday everyone ,0,
@konaish sent it via Facebook in your inbox.  Facebook lets me write and write like my incessant talk.  and it puts in my happy face.,1,facebook
exam leave eventuallllly. ,0,
Got Windows version of Seesmic Desktop working and it's very impressive.  Link to Facebook also very good (not that I use FB much  ),1,facebook
@DontLetGo14 @myucan91 i think mu go na pud ko. ill be back later...  byeeee,0,
ahha my first webapp on google app server is gettin sm popularity ,1,google
@mileyfashion Koolies.... can't wait for the update ,0,
Just bought a ....variety of body parts at Walmart  I say a good night!,1,walmart
Is going to get drunk in the lovely sunshine ,0,
"wow! now using Seesmic Desktop with Facebook integration! Well done Loic, Seesmic rocks! ",1,facebook
Mmm good ending to a lame night.  goodnight. Meeting at 730am. Blahh,0,
I have never once been rejected from the Family wearing these Adidas Tricolor sneakers which i payed $150  Turns out Cloudland does suck!,1,adidas
MS logic: 'Install this update to enable future updates to install successfully on all editions of Windows Vista' ... Uhm... right ,0,
"Ready to watch my dad from start to finish!  First, starbucks  Very cool, track ur fav Flying Pig Marathon runner http://bit.ly/ByYee",1,starbucks
@puntofisso no probs. I spotted the pingback on the FootyTweets c&amp;d blog post ,0,
@DevelopPlanB Which Facebook group?  ,1,facebook
"tonight its a story from london,2002, body parts every were! nyt nyt tweeters ive gotta watch this  mmmmWahz",0,
at thomson plaza's starbucks now ,1,starbucks
is looking forward to tonight! ,0,
"@alex91AAM you just download it.  And you can just tweet away. It keeps track of your tweets, replies and even your facebook status. 8D",1,facebook
"@starlightzz ah nice, sounds good!! im really excited about starting! soo bored with school lol. good luck!!!  Xx",0,
"@LaidBackRadio @ali_nassiri should get his groove on over here, in the twitterosphere!  didn't see the facebook link, missed that one",1,facebook
@lissyvz Good for you. Just goes to prove me wrong. Nice things do happen to nice people ,0,
@LauraWhittaker Hey laura ... I know stuart has a facebook account and one on Myspace ... he hasn't quite got into Twitter yet ,1,facebook
"The last time! Well no worries, those who know him &amp; I..He's available 2 sit @ home 2 watch movies w u... Fire  git it gurl!",0,
@tommcfly tom.. starbucks is destiny ,1,starbucks
watching the logies and cooking parmi ,0,
@DebbieFletcher I think tom should just build a house above a starbucks outlet. He lives on starbucks. ,1,starbucks
@sun_ho Welcome to Twitter Sun! ROCK ON!! ,0,
reading my bible @ starbucks ,1,starbucks
